corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00253985,국보디자인,20230316001103,2022,OK|연결,OK,HEADING,16,6050,413,9293487000.0,9697679000.0,-404192000.0,406133000.0,344201000.0,308055000.0,36146000.0,15109478000.0,1508133000.0,991884000.0,516249000.0,,2639077000.0,,2196799000.0,-276159000.0,285348000.0,,,5.1,,,6.95,,,3.26,301338000.0,-306088000.0,1.0,1.0
00254045,우리은행,20230316001052,2022,OK|연결,OK,HEADING,10,6606,430,1188957000000.0,1474309000000.0,-285352000000.0,139356000000.0,42216000000.0,44631000000.0,-2415000000.0,80245000000.0,-327753000000.0,-318068000000.0,,-9685000000.0,136941000000.0,103359000000.0,2112000000.0,-105500000000.0,125653000000.0,,,5.35,,,5.45,,,10.11,121886000000.0,-112637000000.0,1.0,1.0
00256043,비씨월드제약,20230322000948,2022,OK|연결,부분(0/7),HEADING,5,3387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256955,테이팩스,20230310000763,2022,OK|연결,OK,HEADING,19,6314,403,582392000.0,536010000.0,46382000.0,152950000.0,10275000.0,8806000.0,1469000.0,0.0,-69602000.0,-84822000.0,,15220000.0,154419000.0,,1841194000.0,-40544000.0,45361000.0,,,5.29,,,5.5,,,,45849000.0,-40882000.0,1.0,1.0
00257732,한국정밀기계,20230515000502,2022,연결,부분(4/7),HEADING,3,3363,344,4957197294.0,3875222243.0,1081975051.0,91854307.0,60203420.0,54502839.0,5700581.0,,125169111.0,157543356.0,,-32374245.0,,,,,,,,,,,,,,,,,,
00258360,위지트,20230330001193,2022,OK|연결,OK,HEADING,9,5963,423,3112739000.0,3107561000.0,5178000.0,685309000.0,67846000.0,68194000.0,-348000.0,484337000.0,-203480000.0,-398095000.0,,194615000.0,684961000.0,,,-181588000.0,204059000.0,4.2,5.15,4.675,4.08,4.29,4.185,7.4,8.0,7.7,204073000.0,-184877000.0,1.0,1.0
00258801,카카오,20240320000393,2022,OK|연결,부분(3/7),HEADING,2,2924,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00259545,엠에스오토텍,20230322000489,2022,OK|연결,OK,HEADING,6,5266,402,33230621882.0,15186501540.0,18044120342.0,5964498303.0,638986178.0,386691260.0,252294918.0,3125736694.0,1800681227.0,,,,6677689425.0,,,,,1.99,2.52,2.255,2.52,3.23,2.875,,,,,,,
00259590,바른손이앤에이,20230322001107,2022,OK|연결,OK,HEADING,6,4447,395,827052000.0,,827052000.0,128868000.0,5752000.0,,5752000.0,62898000.0,62276000.0,,,,490619000.0,,405781000.0,-16227000.0,19126000.0,,,5.87,,,4.14,,,10.17,18961000.0,-16639000.0,1.0,1.0
00260408,팜스코,20230321001369,2022,OK|연결,OK,HEADING,19,9179,442,32202401000.0,34008534000.0,-1806133000.0,4042655000.0,1158072000.0,931596000.0,226476000.0,2324702000.0,3481607000.0,4671700000.0,24659000.0,-1214752000.0,4269132000.0,,105384000.0,-1923474000.0,2228794000.0,5.74,6.15,5.945,2.39,4.01,3.2,3.89,7.79,5.84,2200736000.0,-1980921000.0,1.0,1.0
00260569,유니셈,20230316000626,2022,OK|연결,OK,HEADING,18,6926,406,10117992234.0,12313984730.0,-2195992496.0,2271214091.0,290125915.0,325943305.0,-35817390.0,1950181547.0,1291346652.0,,,,2275859522.0,,1000827379.0,-450268754.0,514325976.0,,,5.27,,,4.25,,,,499596025.0,-470807258.0,,
00260657,오상헬스케어,20230331001755,2022,OK|연결,OK,HEADING,8,6725,415,8278366000.0,8533511000.0,-255145000.0,1430117000.0,193759000.0,230835000.0,-37076000.0,1069798000.0,-422158000.0,-1722560000.0,1300402000.0,,1393041000.0,1277179000.0,,-689779000.0,827292000.0,,,5.19,,,2.88,,,10.57,815394000.0,-710787000.0,1.0,1.0
00260930,에스엠,20230331004445,2022,OK|연결,OK,HEADING,16,7746,436,17738424000.0,19482858000.0,-1744434000.0,4780330000.0,551248000.0,483432000.0,67816000.0,2534582000.0,-4310794000.0,-4263960000.0,,-46834000.0,5461508000.0,2575000000.0,2882000000.0,-1526978000.0,1811132000.0,5.04,5.93,5.485,3.0,4.62,3.81,,,10.07,1789032000.0,-1570824000.0,1.0,1.0
00261054,EG,20230515002062,2022,연결,부분(0/7),HEADING,1,1803,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263654,오스코텍,20230512001192,2022,연결,OK,HEADING,4,3485,338,1421220936.0,0.0,1421220936.0,53871093.0,15538971.0,0.0,15538971.0,0.0,0.0,0.0,0.0,0.0,69410064.0,,,,,,,,,,,,,,,,,
00264547,KG이니시스,20230315001294,2022,OK|연결,OK,HEADING,18,7541,430,11001663000.0,9944080000.0,1057583000.0,2688833000.0,254533000.0,271311000.0,-16778000.0,2382627000.0,-166076000.0,1712906000.0,0.0,-878830000.0,2672055000.0,,,-587901000.0,745949000.0,5.18,5.83,5.505,2.7,4.0,3.35,8.88,10.21,9.545,953179000.0,-824604000.0,1.0,1.0
00264635,에스넷,20230321000707,2022,OK|연결,OK,HEADING,8,6556,420,12243208000.0,11740417000.0,502791000.0,2935700000.0,392851000.0,446455000.0,-53604000.0,4606987000.0,346500000.0,1580593000.0,,-1234093000.0,2882096000.0,,,-537821000.0,614663000.0,5.3,6.26,5.78,3.0,4.1,3.55,,,,597733000.0,-561788000.0,1.0,1.0
00264671,세중,20230721000627,2022,OK|연결,OK,HEADING,15,6549,409,4195869000.0,2852648000.0,1343221000.0,1022023000.0,193593000.0,271793000.0,-78200000.0,7857742000.0,2752637000.0,368035000.0,0.0,-3120672000.0,943823000.0,,,-161040000.0,187233000.0,,,6.15,,,3.0,,,,182975000.0,-167339000.0,1.0,1.0
00264714,SG&G,20240320001981,2022,OK|연결,OK,HEADING,8,5976,403,3512980000.0,2948324000.0,564656000.0,357460000.0,85019000.0,64731000.0,20288000.0,483618000.0,54172000.0,-450391000.0,,504563000.0,377748000.0,,,-144688000.0,161247000.0,,,5.11,,,3.28,,,,160276000.0,-148626000.0,1.0,1.0
00265421,인지디스플레,20260320001414,2022,OK|연결,OK,HEADING,14,6175,419,4674857000.0,5695664000.0,-1020807000.0,1042896000.0,104883000.0,117975000.0,-13092000.0,580805000.0,57177000.0,678130000.0,-34895000.0,-701412000.0,1147779000.0,1000000000.0,767000000.0,-216374000.0,201580000.0,,,5.26,,,3.98,,,5.23,197090000.0,-217425000.0,1.0,1.0
00266934,파루,20230323000573,2022,OK|연결,OK,KEYWORD,11,9734,397,1857877000.0,1802350000.0,55527000.0,506083000.0,70261000.0,62202000.0,8059000.0,401336000.0,664115000.0,443241000.0,,220874000.0,514142000.0,,,,,5.35,5.37,5.36,,,5.8,,,,,,,
00266952,네오위즈홀딩스,20230321001553,2022,OK|연결,OK,HEADING,6,3274,363,30074352000.0,24398912000.0,5675440000.0,,,,,,,,,,7405701000.0,,,,,,,,,,,,,,,,,
00267058,에스케이이엔에스,20230331003026,2022,OK|연결,OK,HEADING,8,5245,423,182965923000.0,232665916000.0,-49699993000.0,19838495000.0,5622719000.0,5186242000.0,436477000.0,15918323000.0,-20305686000.0,,,,25461214000.0,15833030000.0,,,,5.2,5.3,5.25,3.4,4.8,4.1,,,6.2,,,,
00267854,메디앙스,20230608000358,2022,연결,OK,HEADING,6,4775,358,4176183000.0,7432000.0,4168751000.0,532286000.0,168031000.0,,168031000.0,538114000.0,757164000.0,645111000.0,,112053000.0,700317000.0,,,254719000.0,261685000.0,,,5.57,,,3.71,,,,254719000.0,-239238000.0,1.0,1.0
00267906,베뉴지,20230321001493,2022,OK|연결,OK,HEADING,2,2305,358,4675049000.0,4941031000.0,-266018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00268002,세종텔레콤,20230320001101,2022,OK|연결,OK,HEADING,7,7082,421,12693985000.0,5598765000.0,7095220000.0,2104083000.0,343605000.0,134649000.0,208956000.0,1273438000.0,2674541000.0,2065640000.0,,608901000.0,2313038000.0,,,-645697000.0,735531000.0,5.1,5.35,5.225,4.06,5.1,4.58,,,,723694000.0,-666846000.0,1.0,1.0
00271501,코아시아,20230321001456,2022,OK|연결,OK,KEYWORD,17,16910,423,10013350000.0,6633357000.0,3379993000.0,3259119000.0,263420000.0,175151000.0,88269000.0,2805960000.0,-1067006000.0,,,,3347388000.0,,,-548812000.0,601300000.0,5.11,5.37,5.24,3.29,5.23,4.26,3.93,10.68,7.305,589554000.0,-563942000.0,0.5,0.5
00273110,에스티큐브,20230321001197,2022,OK|연결,OK,HEADING,5,4243,400,4446418000.0,,4446418000.0,462022000.0,19203000.0,,19203000.0,6729000.0,604768000.0,411073000.0,108689000.0,302384000.0,481225000.0,,,-40391000.0,44552000.0,,,5.795,,,7.0,,,,45474000.0,-39896000.0,1.0,1.0
00273439,메디아나,20230317000866,2022,OK|연결,OK,HEADING,7,6163,406,5337704000.0,5413432000.0,-75728000.0,622969000.0,175673000.0,157746000.0,17927000.0,297994000.0,-364553000.0,-622717000.0,,258163000.0,640896000.0,,,-294600000.0,357900000.0,,,5.82,,,5.2,,,8.8,341612256.0,-314924336.0,1.0,1.0
00273615,비케이탑스,20230727000454,2022,OK|연결,OK,HEADING,12,5442,392,452408000.0,1803000.0,450605000.0,422957000.0,11580000.0,3878000.0,7702000.0,294087000.0,174281000.0,41448000.0,,132833000.0,430659000.0,,90542000.0,,,,,5.05,,,1.5,,,,,,,
00276083,피노,20230321001463,2022,OK|연결,OK,HEADING,21,6905,399,625487956.0,654000724.0,-28512768.0,167572620.0,16915056.0,15697272.0,1217784.0,160904290.0,79998868.0,,,,172024538.0,,,-42214843.0,48190729.0,,,5.17,,,2.46,,,7.6883,47313371.0,-43703343.0,1.0,1.0
00280688,스튜디오에스,20230315001296,2022,OK|연결,OK,HEADING,8,5779,407,4132131000.0,4868175000.0,-736044000.0,680871000.0,135622000.0,128764000.0,6858000.0,227101000.0,270791000.0,455691000.0,0.0,-184900000.0,769609000.0,,81880000.0,-219084000.0,253164000.0,,,5.3,,,4.09,,,,247044000.0,-228035000.0,1.0,1.0
00287812,에코바이오,20230515000383,2022,연결,부분(0/7),HEADING,1,1896,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00288495,HC홈센타,20230713000250,2022,OK|연결,OK,HEADING,17,6433,421,5963094622.0,892082300.0,5071012322.0,1428455564.0,130051210.0,26088202.0,103963008.0,679808626.0,851087426.0,1006294607.0,,-155207181.0,1532418572.0,,,-279865360.0,321661164.0,5.14,5.34,5.24,3.0,5.52,4.26,,,6.12,315101745.0,-290257651.0,1.0,1.0
00291860,조광아이엘아이,20230328000850,2022,OK|연결,OK,HEADING,17,6517,400,2439782000.0,2294849000.0,144933000.0,598270000.0,66210000.0,60376000.0,5834000.0,281658000.0,388326000.0,,,,604104000.0,,196108000.0,-192186000.0,225554000.0,,,5.28,,,3.81,,,,224200000.0,-196658000.0,1.0,1.0
00292434,인트론바이오,20230515001529,2022,연결,OK,HEADING,12,5297,376,1889542000.0,1681791000.0,207751000.0,77415000.0,26039000.0,21054000.0,4985000.0,127659000.0,,,,,82400000.0,,,,,,,,,,,,,,,,,
00293886,위닉스,20230321001571,2022,OK|연결,OK,HEADING,9,7778,413,12356933305.0,10739353208.0,1617580097.0,2600113597.0,375352418.0,282712341.0,92640077.0,1392911090.0,2919640068.0,2264475896.0,0.0,655565026.0,2693393751.0,,,-768409618.0,792814612.0,,,5.5,,,4.0,,,6.57,768409618.0,-718505160.0,1.0,1.0
00295857,코다코,20230712000245,2022,OK|연결,OK,HEADING,11,7045,404,5756748769.0,2512450578.0,3244298191.0,1538143394.0,117683712.0,57833940.0,59849772.0,2318390247.0,70937912.0,-1679899.0,52411516.0,,1597993166.0,,,-140220199.0,,,,5.19,,,3.35,,,3.28,150433578.0,,1.0,
00296078,APS,20230322001317,2022,OK|연결,OK,HEADING,9,6334,431,7551082000.0,7696791000.0,-145709000.0,1554340000.0,213269000.0,149930000.0,63339000.0,1024339000.0,-454004000.0,-1064856000.0,-77976000.0,532828000.0,1617679000.0,,,-368858460.0,429625680.0,5.32,6.3,5.81,2.99,5.1,4.045,4.51,10.87,7.69,421276340.0,-382893060.0,,
00296263,YW,20230316001176,2022,OK|연결,OK,HEADING,14,5562,406,5102004000.0,5288904000.0,-186900000.0,164131000.0,130245000.0,131353000.0,-1108000.0,52717000.0,145167000.0,132334000.0,,12833000.0,163023000.0,,51927000.0,-40617000.0,47446000.0,,,5.17,,,4.0,,,,46355000.0,-42215000.0,1.0,1.0
00296290,키움증권,20230320001037,2022,OK|연결,OK,HEADING,13,6078,447,36768871000.0,41269821000.0,-4500950000.0,7604787000.0,1057249000.0,917118000.0,140131000.0,4089971000.0,-7112390000.0,-3340477000.0,168473000.0,1212878000.0,8662036000.0,7027000000.0,2576000000.0,-2444044000.0,2561737000.0,4.94,6.22,5.58,0.4,7.0,3.7,6.1,10.25,8.175,2478347000.0,-2553316000.0,1.0,1.0
00297448,플래스크,20230321001260,2022,OK|연결,OK,HEADING,2,2299,358,1698679000.0,1357627000.0,341052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00298340,에스티아이,20230316000287,2022,OK|연결,OK,HEADING,1,2633,364,16109038000.0,17086000000.0,-976962000.0,,,,,173852000.0,768704000.0,,,,,,,,,,,,,,,,,,,,,
00298377,아이씨디,20230317000980,2022,OK|연결,OK,HEADING,9,5892,428,18321198000.0,18456108000.0,-134910000.0,2240708000.0,476200000.0,513385000.0,-37185000.0,1032473000.0,1208846000.0,264558000.0,0.0,-1268921000.0,2294569000.0,,,-1051710000.0,1238672000.0,5.68,5.86,5.77,6.15,8.16,7.155,,,6.18,1195072000.0,-1106126000.0,1.0,1.0
00299002,HL홀딩스,20230515002274,2022,연결,OK,HEADING,3,2968,338,23548977000.0,21773401000.0,1775576000.0,797337000.0,248443000.0,213932000.0,34511000.0,601177000.0,,,,,,,,,,,,,,,,,,,,,,
00299844,미래반도체,20230323000842,2022,OK|연결,OK,HEADING,7,5115,404,2696567000.0,1083119000.0,1613448000.0,218211000.0,96970000.0,29941000.0,67029000.0,111513000.0,323713000.0,273452000.0,,50261000.0,315181000.0,,,-89906000.0,101993000.0,,,5.47,,,2.0,,,,98496000.0,-94635000.0,1.0,1.0
00300548,현대리바트,20230321001080,2022,OK|연결,OK,HEADING,10,6936,429,34920872000.0,44425495000.0,-9504623000.0,4602891000.0,1135432000.0,1199018000.0,-63586000.0,2914621000.0,-3526900000.0,-5658736000.0,0.0,2131836000.0,4539306000.0,,408782000.0,2177956000.0,2219043000.0,5.47,5.73,5.6,,,3.0,,,7.35,2177956000.0,-1999184000.0,1.0,1.0
00302078,엠피씨플러스,20230512001044,2022,연결,부분(4/7),HEADING,6,3546,331,215121000.0,256362000.0,-41241000.0,3082000.0,2875000.0,3523000.0,-648000.0,,,,,,,,,,,,,,,,,,,,,,,
00302120,피앤텔,20230329000193,2022,OK|연결,OK,HEADING,2,2764,354,32314000.0,0.0,32314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00303192,디에이피,20230322001087,2022,OK|연결,OK,HEADING,9,6608,419,30336904000.0,7506860000.0,22829044000.0,5058655000.0,758131000.0,225220000.0,532911000.0,7053931000.0,5272174000.0,,,,5591566000.0,,,-1627932000.0,1863737000.0,5.165,5.31,5.2375,4.04,5.0,4.52,,,,1858167000.0,-1661912000.0,1.0,1.0
00303217,우진플라임,20230322000913,2022,OK|연결,OK,HEADING,9,5102,417,15744647000.0,7045806000.0,8698841000.0,1977099000.0,284080000.0,159883000.0,124197000.0,1596590000.0,-282648000.0,1007527000.0,75549000.0,-800428000.0,2261179000.0,750000000.0,,-629785880.0,724233762.0,,,5.14,,,4.93,,,5.51,709309115.0,-661055574.0,1.0,1.0
00303396,한국컴퓨터,20230320000611,2022,OK|연결,OK,HEADING,9,5882,403,4035452000.0,4407089000.0,-371637000.0,369389000.0,94171000.0,96693000.0,-2522000.0,99137000.0,-181987000.0,-253679000.0,,71692000.0,,,,-116946000.0,175511000.0,,,5.16,,,4.82,,,6.64,212878000.0,-149467000.0,1.0,1.0
00305297,코텍,20230320000236,2022,OK|연결,부분(0/7),KEYWORD,3,8681,351,,,,,,,,,,,,,,,1708500000.0,,,,,,,,,,,,,,,
00306719,에스텍,20230314000028,2022,OK|연결,OK,HEADING,7,5672,416,20215281000.0,25818616000.0,-5603335000.0,1788663000.0,711143000.0,800432000.0,-89289000.0,1816097000.0,-3604646000.0,-3323292000.0,-51997000.0,-229357000.0,2499806000.0,,,-1181600000.0,1368540000.0,,,5.72,,,3.99,,,,1321636800.0,-1233711800.0,1.0,1.0
00308559,코디,20240315000915,2022,OK|연결,OK,HEADING,5,2646,359,11611000.0,6700000.0,4911000.0,,,,,,,,,,632317000.0,,,,,,,,,,,,,,,,,
00308896,셀피글로벌,20230323001255,2022,OK|연결,OK,HEADING,1,2215,358,3882720000.0,3255085000.0,627635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00311216,에이치엔에스하이텍,20230306000065,2022,연결,OK,HEADING,11,5634,362,4416743000.0,2339562000.0,2077181000.0,823123000.0,75123000.0,41282000.0,33841000.0,647948000.0,541688000.0,718803000.0,,-88558000.0,932107000.0,,,-163011000.0,191560000.0,,,5.36,,,3.54,,,,189781000.0,-167273000.0,1.0,1.0
00313649,현대바이오,20230320000628,2022,OK|연결,OK,HEADING,9,5094,400,1265519712.0,1583036433.0,-317516721.0,378295816.0,34916256.0,33220932.0,1695324.0,281815725.0,-110255876.0,-110255876.0,,,413212072.0,,,-82484635.0,97952210.0,,,5.34,,,3.68,,,,95505628.0,-85846342.0,1.0,1.0
00317104,라이온켐텍,20230714000470,2022,OK|연결,부분(2/7),HEADING,2,2359,364,,,,1119252633.0,318131603.0,264693616.0,53438087.0,,,,,,1322759503.0,,,,,,,,,,,,,,,,,
00317487,티에스넥스젠,20230717000256,2022,OK|연결,OK,HEADING,19,7334,415,1677539000.0,1308740000.0,366954000.0,475831000.0,60187000.0,41337000.0,18850000.0,325195000.0,402071000.0,319017000.0,,83053000.0,519297000.0,,,-112429000.0,128114000.0,5.25,5.34,5.295,3.09,5.0,4.045,,,,128561000.0,-114113000.0,1.0,1.0
00317681,메타바이오메드,20230321001576,2022,OK|연결,부분(0/7),HEADING,1,2076,351,,,,,,,,,,,,,,,1275002000.0,,,,,,,,,,,,,,,
00318316,대아티아이,20230321000686,2022,OK|연결,OK,HEADING,13,6264,388,4276414472.0,,,673981814.0,71730138.0,,,495992738.0,379741727.0,,,,745711952.0,,1679000000.0,-71546562.0,74389091.0,,,5.02,,,5.24,,,,41333396.0,-35872515.0,1.0,1.0
00318662,CNT85,20230321000824,2022,OK|연결,OK,HEADING,4,2947,374,789776000.0,141927000.0,647849000.0,313286000.0,9045000.0,,9045000.0,359601000.0,131753000.0,131753000.0,,,,,,,,,,,,,,,,,,,,
00323868,웹케시,20230317000773,2022,OK|별도,OK,HEADING,9,5307,404,7447489658.0,4864042884.0,2583446774.0,1120387944.0,268585068.0,172737384.0,95847684.0,1227251884.0,361074219.0,,,,1216235628.0,,,-514386151.0,590385658.0,,,5.84,,,5.0,,,9.18,590643197.0,-523375119.0,1.0,1.0
00325112,프로텍,20230316001402,2022,OK|연결,OK,HEADING,6,3933,390,20521243000.0,20932493000.0,-411250000.0,1711850000.0,551590000.0,527858000.0,23732000.0,884480000.0,-1128054000.0,-1913505000.0,0.0,35451000.0,2263440000.0,,,,,,,,,,,,,,,,,
00325185,GS파워,20230329000216,2022,OK|연결,OK,HEADING,18,6702,409,27181596000.0,30691030000.0,-3509434000.0,2397313000.0,673074000.0,697386000.0,-24312000.0,2934876000.0,-508267000.0,,,,5443974000.0,,3070973000.0,-1110753000.0,1276308000.0,,,5.25,,,4.41,,,,1238098000.0,-1163916000.0,1.0,1.0
00327819,선익시스템,20230317000722,2022,OK|연결,OK,HEADING,9,5844,410,5735383000.0,6106021000.0,-370638000.0,974815000.0,194266000.0,189845000.0,4421000.0,768804000.0,504363000.0,1060905000.0,,-556542000.0,979236000.0,,89021000.0,-464541000.0,544757000.0,,,5.87,,,6.43,,,9.24,541929000.0,-474960000.0,1.0,1.0
00331016,에프앤가이드,20230313000551,2022,OK|연결,OK,HEADING,12,5411,386,5610532000.0,6066234000.0,-455702000.0,887863000.0,99909000.0,181216000.0,-81307000.0,1318637000.0,-547991000.0,,,,806556000.0,,,,,,,5.36,,,4.07,,,,,,,
00332927,제이에스코퍼레이션,20230320000163,2022,OK|연결,OK,HEADING,7,4105,405,4077068000.0,,4077068000.0,3021512000.0,,,,2280219000.0,1101950000.0,,,,3021512000.0,,2345334000.0,-774644920.0,978496320.0,7.07,9.07,8.07,4.0,6.0,5.0,,,,978496320.0,-815413600.0,1.0,1.0
00337296,원포유,20230321001500,2022,별도,OK,HEADING,16,5918,360,670268207.0,311360300.0,358907907.0,113862057.0,25380948.0,1535076.0,23845872.0,10399209.0,-114023475.0,97409147.0,0.0,16614328.0,137707929.0,,,-33130986.0,35973627.0,,,5.15,,,3.13,,,,35172944.0,-34479648.0,1.0,1.0
00339072,팬스타엔터프라이즈,20230714000123,2022,OK|연결,OK,HEADING,8,5432,406,1384386000.0,708388000.0,675998000.0,313822000.0,42560000.0,17933000.0,24627000.0,487343000.0,18328000.0,201863000.0,0.0,-220191000.0,356382000.0,,,-66560000.0,77840000.0,,,5.29,,,3.0,,,5.418,76141230.0,-69219300.0,1.0,1.0
00339230,싸이버로지텍,20230515001654,2022,연결,부분(2/7),HEADING,3,2883,329,12479904307.0,14347946481.0,-1868042174.0,,,,,,,,,,338507181.0,,85605397.0,,,,,,,,,,,,,,,
00340917,동원F&B,20230317000669,2022,OK|연결,OK,HEADING,19,7581,435,119443246000.0,132912993000.0,-13469747000.0,17027814000.0,3207271000.0,3250535000.0,-43264000.0,15037472000.0,-10067101000.0,13213455000.0,130196000.0,-2276550000.0,20776429000.0,,3791879000.0,-4683597000.0,5258678000.0,5.06,5.52,5.29,2.0,5.14,3.57,,,,5183058000.0,-4870237000.0,1.0,1.0
00346407,크레오에스지,20230320000872,2022,OK|연결,OK,HEADING,6,3694,376,2877445000.0,,2877445000.0,282881000.0,86331000.0,,86331000.0,68261000.0,546637000.0,546637000.0,,,369212000.0,,,,,,,,,,,,,,,,,
00346610,시지메드텍,20230321001256,2022,OK|연결,OK,HEADING,12,6703,410,2909209000.0,2250628000.0,658581000.0,516911000.0,103565000.0,37860000.0,65705000.0,1691894000.0,305001000.0,-95695000.0,,400696000.0,582616000.0,,215909000.0,-214843000.0,246145000.0,,,5.7,,,5.0,,,8.591,246604000.0,-218328000.0,1.0,1.0
00347716,중앙첨단소재,20230324000009,2022,OK|연결,OK,HEADING,6,3981,387,1212446000.0,31763000.0,1180683000.0,495184000.0,37825000.0,558000.0,37267000.0,314020000.0,-218220000.0,-185914000.0,1511000.0,-33817000.0,533009000.0,,,,,,,,,,,,,,,,,
00347877,세영디앤씨,20230323001122,2022,OK|연결,OK,HEADING,1,2200,353,65357000.0,,65357000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00349097,케이티스카이라이프,20230323001208,2022,OK|연결,OK,HEADING,15,6391,436,70326719000.0,78900018000.0,-8573299000.0,7879964000.0,2786926000.0,2607782000.0,179144000.0,2703834000.0,-22111081000.0,-22250125000.0,-219941000.0,358985000.0,8059108000.0,0.0,645000.0,-6912482000.0,7556160000.0,5.17,5.2,5.185,3.0,6.61,4.805,,,11.1,6912482000.0,-7056772000.0,0.5,0.5
00349811,오션인더블유,20230323001506,2022,OK|연결,OK,HEADING,3,2501,365,622872000.0,,,129218000.0,11122000.0,,,118546000.0,153354000.0,,,,,,819013000.0,,,,,,,,,,,,,,,
00349927,현대엔지니어링,20230330000992,2022,OK|연결,OK,HEADING,15,6239,427,277761823000.0,360290214000.0,-82528391000.0,35755742000.0,10594405000.0,12138228000.0,-1543823000.0,35863947000.0,24154678000.0,-49818277000.0,14908000.0,24139847000.0,46350147000.0,37592000000.0,,-17000000000.0,20300000000.0,,,6.15,,,2.69,,,6.976,19443127610.0,-18054418495.0,1.0,1.0
00350048,오성첨단소재,20230321001121,2022,OK|연결,OK,HEADING,4,3065,377,2055180000.0,1999654000.0,55526000.0,416856000.0,56612000.0,,,446440000.0,-331690000.0,-385228000.0,0.0,53538000.0,,,,,,,,,,,,,,,,,,
00350312,HDC랩스,20230316001339,2022,OK|연결,OK,HEADING,8,5504,423,40731176000.0,52086823000.0,-11355647000.0,12500150000.0,1698700000.0,1799456000.0,-100756000.0,16239385000.0,-2916236000.0,4677950000.0,0.0,-1394959000.0,12399394000.0,,175000000.0,-1580343000.0,1812523000.0,,,5.32,,,1.8,,,7.25,1790481000.0,-1626959000.0,1.0,1.0
00351375,뉴보텍,20230322001216,2022,OK|연결,OK,HEADING,11,5244,404,2948201000.0,1731647000.0,1216554000.0,747407000.0,110032000.0,55117000.0,54915000.0,425831000.0,934148000.0,334036000.0,,600112000.0,857439000.0,,,-170146000.0,78413000.0,,,5.68,,,3.0,,,,72001000.0,-177490000.0,1.0,1.0
00351630,세코닉스,20230323000407,2022,OK|연결,OK,HEADING,15,5894,416,16737164000.0,54033000.0,16682651000.0,3419707000.0,578387000.0,1110000.0,577277000.0,4048183000.0,-1368636000.0,,,,4008496000.0,,248000000.0,-725227000.0,803707000.0,3.72,5.54,4.63,3.35,4.97,4.16,,,,802583000.0,-739325000.0,1.0,1.0
00352499,링네트,20230315000548,2022,OK|연결,OK,HEADING,5,4029,390,10803726869.0,11276373426.0,-472646557.0,1401582960.0,337030140.0,360294420.0,-23264280.0,1246824096.0,-1267449890.0,1267449890.0,,889638716.0,,1240000000.0,,,,,,,,,,,,,,,,
00352718,소리바다,20230331002092,2022,OK|연결,OK,HEADING,13,5981,380,652753000.0,3520000.0,649233000.0,56367000.0,,,,130093000.0,,,,,,,,-74265720.0,84891000.0,,,2.91,,,6.86,,,,88775080.0,-72450963.0,1.0,1.0
00353610,이니텍,20230515000254,2022,OK|연결,OK,HEADING,16,6032,413,5097640000.0,6094991000.0,-997351000.0,1103365000.0,124836000.0,154284000.0,-29448000.0,1446994000.0,881774000.0,934433000.0,,-52659000.0,1142111000.0,,68194000.0,-282889000.0,324191000.0,,,5.15,,,2.38,,,7.7985,318107000.0,-293017000.0,1.0,1.0
00353762,키이스트,20230321001077,2022,OK|연결,OK,HEADING,8,5368,408,982466000.0,835861000.0,146605000.0,305574000.0,15457000.0,14032000.0,1425000.0,94354000.0,-144847000.0,-199821000.0,0.0,54974000.0,450961000.0,,17481000.0,-57233000.0,67714000.0,,,5.04,,,3.0,,,9.99,66826000.0,-58931000.0,1.0,1.0
00355089,토탈소프트,20230320000127,2022,OK|별도,OK,HEADING,15,6367,388,4744191000.0,716007000.0,4028184000.0,563419000.0,91860000.0,19312000.0,72548000.0,196560000.0,29090000.0,38438000.0,,,635967000.0,,,,,,,5.35,,,6.33,,,,,,,
